employee_id,pay_period_start,pay_period_end,total_hours_worked,overtime_hours,gross_pay,net_pay,pay_date
71,2014-09-09,2014-09-23,74,5,3353,3168,2014-09-24
71,2019-12-03,2019-12-17,80,19,3130,2919,2019-12-18
71,2017-04-28,2017-05-12,74,19,2080,1937,2017-05-13
71,2020-04-26,2020-05-10,66,7,3052,2638,2020-05-11
71,2022-09-12,2022-09-26,78,1,3014,2688,2022-09-27
71,2017-02-18,2017-03-04,61,9,3899,3689,2017-03-05
71,2015-08-03,2015-08-17,76,2,2780,2379,2015-08-18
71,2019-03-31,2019-04-14,71,15,2454,1980,2019-04-15
71,2023-03-01,2023-03-15,73,11,3381,2903,2023-03-16
71,2023-09-09,2023-09-23,72,19,2385,1971,2023-09-24
71,2022-08-01,2022-08-15,69,12,3644,3223,2022-08-16
71,2015-12-11,2015-12-25,64,9,2439,2282,2015-12-26
71,2016-05-21,2016-06-04,61,17,3672,3380,2016-06-05
71,2023-07-15,2023-07-29,72,11,3954,3519,2023-07-30
71,2019-07-18,2019-08-01,61,5,3800,3426,2019-08-02
71,2022-05-24,2022-06-07,60,4,2710,2231,2022-06-08
71,2014-08-22,2014-09-05,70,14,3532,3400,2014-09-06
72,2018-09-04,2018-09-18,67,4,3325,2983,2018-09-19
72,2015-08-24,2015-09-07,73,2,3476,3063,2015-09-08
72,2015-05-24,2015-06-07,71,0,3618,3175,2015-06-08
72,2021-11-23,2021-12-07,67,11,2460,2185,2021-12-08
72,2018-05-03,2018-05-17,74,7,3640,3344,2018-05-18
72,2017-11-16,2017-11-30,60,20,2835,2435,2017-12-01
72,2018-05-21,2018-06-04,74,19,2783,2653,2018-06-05
72,2018-05-08,2018-05-22,60,13,3720,3431,2018-05-23
72,2016-05-26,2016-06-09,76,13,2938,2439,2016-06-10
72,2024-02-17,2024-03-02,64,17,3702,3532,2024-03-03
72,2015-08-08,2015-08-22,60,9,3062,2959,2015-08-23
72,2022-12-06,2022-12-20,64,17,2881,2589,2022-12-21
72,2015-05-04,2015-05-18,61,7,3842,3498,2015-05-19
72,2023-10-03,2023-10-17,64,8,2097,1964,2023-10-18
72,2014-11-04,2014-11-18,74,14,2653,2294,2014-11-19
72,2018-05-07,2018-05-21,74,7,2786,2516,2018-05-22
72,2017-01-17,2017-01-31,69,9,3508,3366,2017-02-01
72,2022-12-14,2022-12-28,61,17,2244,1793,2022-12-29
72,2019-06-03,2019-06-17,67,0,2292,1994,2019-06-18
72,2017-07-26,2017-08-09,60,19,2276,1959,2017-08-10
72,2022-07-23,2022-08-06,77,12,3216,3073,2022-08-07
72,2016-06-08,2016-06-22,77,7,2654,2240,2016-06-23
72,2019-07-10,2019-07-24,64,15,2282,1919,2019-07-25
72,2016-04-21,2016-05-05,67,11,3022,2883,2016-05-06
73,2019-05-23,2019-06-06,60,2,2919,2584,2019-06-07
73,2019-03-27,2019-04-10,79,2,3844,3503,2019-04-11
73,2018-05-07,2018-05-21,78,0,3223,2998,2018-05-22
73,2015-12-17,2015-12-31,68,18,3701,3212,2016-01-01
73,2019-04-09,2019-04-23,65,3,3677,3407,2019-04-24
73,2019-10-16,2019-10-30,69,6,3049,2660,2019-10-31
73,2019-05-23,2019-06-06,72,13,2771,2549,2019-06-07
73,2015-05-31,2015-06-14,80,13,3544,3419,2015-06-15
73,2018-11-26,2018-12-10,71,7,3392,3201,2018-12-11
73,2016-04-25,2016-05-09,69,7,2575,2295,2016-05-10
73,2018-04-22,2018-05-06,71,0,3502,3353,2018-05-07
73,2017-12-19,2018-01-02,69,20,2884,2403,2018-01-03
73,2020-02-24,2020-03-09,67,14,3647,3209,2020-03-10
73,2024-05-31,2024-06-14,75,19,2348,1896,2024-06-15
73,2019-07-12,2019-07-26,73,0,2008,1566,2019-07-27
73,2017-02-01,2017-02-15,68,12,2673,2405,2017-02-16
73,2022-03-20,2022-04-03,76,13,3670,3189,2022-04-04
73,2023-10-18,2023-11-01,74,11,2799,2456,2023-11-02
73,2014-09-14,2014-09-28,79,0,2587,2475,2014-09-29
73,2021-01-27,2021-02-10,72,15,3824,3478,2021-02-11
73,2023-10-04,2023-10-18,64,0,2915,2546,2023-10-19
73,2016-07-11,2016-07-25,61,19,2541,2381,2016-07-26
73,2023-03-24,2023-04-07,78,12,3552,3238,2023-04-08
73,2016-12-29,2017-01-12,60,0,3569,3410,2017-01-13
74,2016-05-31,2016-06-14,69,6,3703,3394,2016-06-15
74,2020-04-15,2020-04-29,65,18,2717,2426,2020-04-30
74,2022-11-19,2022-12-03,63,16,2681,2209,2022-12-04
74,2015-10-29,2015-11-12,80,7,3044,2544,2015-11-13
74,2024-07-05,2024-07-19,75,12,3540,3330,2024-07-20
74,2024-01-24,2024-02-07,78,10,3081,2759,2024-02-08
74,2020-01-06,2020-01-20,62,9,3685,3505,2020-01-21
74,2017-08-13,2017-08-27,77,18,3916,3428,2017-08-28
74,2024-05-25,2024-06-08,65,14,2387,2120,2024-06-09
74,2019-05-12,2019-05-26,68,10,2130,1744,2019-05-27
74,2018-08-14,2018-08-28,76,12,2898,2426,2018-08-29
74,2015-12-24,2016-01-07,79,20,3756,3634,2016-01-08
74,2020-01-17,2020-01-31,62,14,3107,2922,2020-02-01
74,2017-07-05,2017-07-19,72,8,3439,2970,2017-07-20
74,2015-01-15,2015-01-29,73,17,2913,2448,2015-01-30
74,2019-09-10,2019-09-24,74,10,2501,2156,2019-09-25
74,2018-01-17,2018-01-31,73,7,3647,3355,2018-02-01
74,2023-04-17,2023-05-01,72,10,2956,2595,2023-05-02
74,2022-04-06,2022-04-20,79,9,2952,2688,2022-04-21
74,2020-04-04,2020-04-18,63,16,2061,1805,2020-04-19
74,2017-03-10,2017-03-24,74,5,2419,2193,2017-03-25
74,2017-05-19,2017-06-02,60,11,3052,2687,2017-06-03
74,2017-06-30,2017-07-14,66,13,2361,1898,2017-07-15
74,2022-09-27,2022-10-11,65,3,3550,3062,2022-10-12
75,2023-10-27,2023-11-10,74,17,3073,2910,2023-11-11
75,2023-11-01,2023-11-15,74,14,2386,2045,2023-11-16
75,2023-09-11,2023-09-25,65,1,3286,3115,2023-09-26
75,2017-11-18,2017-12-02,60,6,2377,1983,2017-12-03
75,2017-07-29,2017-08-12,64,20,2800,2418,2017-08-13
75,2019-03-17,2019-03-31,65,7,2442,2306,2019-04-01
75,2020-12-26,2021-01-09,77,0,2332,1908,2021-01-10
75,2019-05-25,2019-06-08,66,0,3699,3426,2019-06-09
75,2023-03-21,2023-04-04,75,11,2665,2468,2023-04-05
75,2023-10-01,2023-10-15,67,8,3850,3652,2023-10-16
75,2024-02-11,2024-02-25,61,11,2930,2736,2024-02-26
75,2018-11-29,2018-12-13,80,2,3160,2702,2018-12-14
75,2018-07-28,2018-08-11,62,10,2104,1816,2018-08-12
75,2019-03-05,2019-03-19,66,6,2427,2019,2019-03-20
75,2017-04-05,2017-04-19,79,9,3850,3749,2017-04-20
75,2019-09-01,2019-09-15,70,10,2288,1982,2019-09-16
75,2020-03-09,2020-03-23,63,17,3070,2572,2020-03-24
75,2016-09-11,2016-09-25,71,1,2783,2639,2016-09-26
75,2017-06-18,2017-07-02,71,2,3702,3535,2017-07-03
75,2016-06-11,2016-06-25,63,2,2584,2181,2016-06-26
75,2016-11-27,2016-12-11,64,5,3141,2655,2016-12-12
75,2021-07-23,2021-08-06,70,3,3371,3042,2021-08-07
75,2021-06-16,2021-06-30,79,9,3170,2949,2021-07-01
75,2023-04-21,2023-05-05,77,15,2660,2423,2023-05-06
76,2021-01-25,2021-02-08,73,6,3197,2933,2021-02-09
76,2017-07-21,2017-08-04,65,8,2311,1821,2017-08-05
76,2015-06-14,2015-06-28,63,11,3850,3504,2015-06-29
76,2024-07-01,2024-07-15,77,17,2900,2454,2024-07-16
76,2022-07-08,2022-07-22,71,8,2491,2234,2022-07-23
76,2021-05-23,2021-06-06,76,13,2847,2690,2021-06-07
76,2021-12-22,2022-01-05,71,11,3014,2754,2022-01-06
76,2019-04-14,2019-04-28,69,10,3978,3616,2019-04-29
76,2017-07-30,2017-08-13,74,1,2620,2319,2017-08-14
76,2016-12-02,2016-12-16,79,9,3494,3013,2016-12-17
76,2016-04-08,2016-04-22,65,10,3883,3427,2016-04-23
76,2017-08-24,2017-09-07,65,2,3930,3686,2017-09-08
76,2017-01-28,2017-02-11,74,19,3081,2790,2017-02-12
76,2019-01-05,2019-01-19,67,7,2373,2197,2019-01-20
76,2020-09-05,2020-09-19,63,12,2365,2190,2020-09-20
76,2020-12-27,2021-01-10,61,9,2299,1847,2021-01-11
76,2015-05-05,2015-05-19,64,4,2800,2442,2015-05-20
76,2024-04-23,2024-05-07,60,12,3383,2920,2024-05-08
76,2014-11-30,2014-12-14,70,9,2882,2534,2014-12-15
76,2017-09-24,2017-10-08,79,8,3060,2920,2017-10-09
76,2018-09-16,2018-09-30,68,19,2640,2404,2018-10-01
76,2017-03-08,2017-03-22,62,4,2559,2158,2017-03-23
76,2024-06-21,2024-07-05,80,7,3701,3212,2024-07-06
76,2017-07-23,2017-08-06,72,12,3805,3592,2017-08-07
77,2021-03-18,2021-04-01,80,17,2370,1950,2021-04-02
77,2021-03-27,2021-04-10,65,7,3886,3786,2021-04-11
77,2020-05-12,2020-05-26,73,16,2080,1743,2020-05-27
77,2022-07-24,2022-08-07,72,2,2861,2729,2022-08-08
77,2022-10-24,2022-11-07,74,18,3136,2984,2022-11-08
77,2014-11-07,2014-11-21,71,18,3831,3591,2014-11-22
77,2014-10-22,2014-11-05,78,14,2583,2299,2014-11-06
77,2021-12-27,2022-01-10,63,18,2711,2329,2022-01-11
77,2021-10-02,2021-10-16,69,4,2472,2207,2021-10-17
77,2014-12-12,2014-12-26,60,13,3790,3384,2014-12-27
77,2020-11-02,2020-11-16,70,3,3860,3467,2020-11-17
77,2022-04-24,2022-05-08,60,10,2076,1762,2022-05-09
77,2017-12-08,2017-12-22,76,18,3293,2799,2017-12-23
77,2023-07-09,2023-07-23,73,5,2616,2491,2023-07-24
77,2020-09-06,2020-09-20,78,17,3581,3160,2020-09-21
77,2022-10-08,2022-10-22,60,14,3837,3383,2022-10-23
77,2018-03-25,2018-04-08,68,5,3870,3584,2018-04-09
77,2018-02-28,2018-03-14,76,9,2497,2329,2018-03-15
77,2019-08-03,2019-08-17,60,3,2375,2157,2019-08-18
77,2020-01-30,2020-02-13,75,0,2623,2375,2020-02-14
77,2023-12-17,2023-12-31,61,1,2771,2655,2024-01-01
77,2023-08-25,2023-09-08,66,12,2787,2364,2023-09-09
77,2016-05-22,2016-06-05,68,0,2015,1669,2016-06-06
77,2016-11-26,2016-12-10,69,14,3055,2589,2016-12-11
78,2017-08-28,2017-09-11,78,0,3521,3078,2017-09-12
78,2016-11-21,2016-12-05,79,16,3374,3215,2016-12-06
78,2016-02-15,2016-02-29,71,17,3964,3585,2016-03-01
78,2014-11-01,2014-11-15,66,18,2347,1922,2014-11-16
78,2015-05-10,2015-05-24,62,13,2703,2545,2015-05-25
78,2021-07-16,2021-07-30,71,18,2001,1900,2021-07-31
78,2022-08-12,2022-08-26,73,14,2767,2273,2022-08-27
78,2020-10-17,2020-10-31,74,9,3088,2695,2020-11-01
78,2017-11-08,2017-11-22,60,11,2242,2028,2017-11-23
78,2019-08-14,2019-08-28,80,8,3846,3383,2019-08-29
78,2021-01-17,2021-01-31,64,16,3555,3437,2021-02-01
78,2017-04-23,2017-05-07,75,18,2204,1825,2017-05-08
78,2020-05-23,2020-06-06,64,2,3822,3383,2020-06-07
78,2022-08-27,2022-09-10,71,10,2180,1777,2022-09-11
78,2016-11-09,2016-11-23,77,3,2430,1957,2016-11-24
78,2020-03-13,2020-03-27,65,4,2237,2035,2020-03-28
78,2017-07-31,2017-08-14,74,18,2576,2421,2017-08-15
78,2021-06-06,2021-06-20,74,19,3004,2561,2021-06-21
78,2015-07-27,2015-08-10,75,5,3726,3464,2015-08-11
78,2023-02-14,2023-02-28,64,0,2010,1712,2023-03-01
78,2015-04-25,2015-05-09,73,20,3679,3259,2015-05-10
78,2024-03-07,2024-03-21,67,7,2598,2291,2024-03-22
78,2020-11-03,2020-11-17,71,15,3864,3596,2020-11-18
78,2021-11-26,2021-12-10,75,2,2647,2519,2021-12-11
79,2020-11-09,2020-11-23,68,16,2485,1995,2020-11-24
79,2020-11-24,2020-12-08,79,16,2583,2240,2020-12-09
79,2019-05-03,2019-05-17,65,18,3152,2930,2019-05-18
79,2014-10-19,2014-11-02,66,12,3468,3113,2014-11-03
79,2018-06-05,2018-06-19,64,18,3679,3305,2018-06-20
79,2020-10-14,2020-10-28,62,7,3141,2984,2020-10-29
79,2014-09-08,2014-09-22,73,20,2311,2029,2014-09-23
79,2023-05-20,2023-06-03,66,9,2061,1633,2023-06-04
79,2014-09-01,2014-09-15,76,9,2171,1878,2014-09-16
79,2014-09-12,2014-09-26,61,15,2196,1762,2014-09-27
79,2023-05-05,2023-05-19,68,17,3791,3575,2023-05-20
79,2016-01-03,2016-01-17,75,7,3658,3546,2016-01-18
79,2015-11-04,2015-11-18,60,18,2551,2174,2015-11-19
79,2023-07-22,2023-08-05,66,20,3459,3187,2023-08-06
79,2023-11-06,2023-11-20,72,4,2371,1986,2023-11-21
79,2021-03-07,2021-03-21,75,7,2575,2273,2021-03-22
79,2023-10-05,2023-10-19,60,5,2536,2041,2023-10-20
79,2017-10-25,2017-11-08,60,5,2221,2046,2017-11-09
79,2019-09-26,2019-10-10,60,11,3278,2952,2019-10-11
79,2019-08-21,2019-09-04,60,9,2978,2613,2019-09-05
79,2024-02-06,2024-02-20,76,4,2070,1959,2024-02-21
79,2015-12-06,2015-12-20,79,20,3143,2969,2015-12-21
79,2018-04-01,2018-04-15,69,18,3723,3616,2018-04-16
79,2018-09-24,2018-10-08,77,2,3738,3254,2018-10-09
80,2019-11-30,2019-12-14,65,10,3611,3454,2019-12-15
80,2015-12-02,2015-12-16,61,15,2228,1880,2015-12-17
80,2019-12-15,2019-12-29,74,10,2352,1985,2019-12-30
80,2020-04-06,2020-04-20,75,6,2188,1940,2020-04-21
80,2021-12-08,2021-12-22,60,3,3894,3506,2021-12-23
80,2020-09-14,2020-09-28,71,19,2922,2498,2020-09-29
80,2019-11-16,2019-11-30,73,3,2366,1994,2019-12-01
80,2016-10-17,2016-10-31,64,10,3438,2985,2016-11-01
80,2015-07-27,2015-08-10,61,3,2617,2436,2015-08-11
80,2024-06-06,2024-06-20,60,4,3451,3082,2024-06-21
80,2020-12-08,2020-12-22,62,7,2682,2480,2020-12-23
80,2024-01-20,2024-02-03,78,8,2986,2688,2024-02-04
80,2021-08-05,2021-08-19,75,18,3809,3563,2021-08-20
80,2015-05-10,2015-05-24,79,20,2339,2115,2015-05-25
80,2021-06-16,2021-06-30,67,9,2048,1836,2021-07-01
80,2018-02-05,2018-02-19,62,15,2973,2481,2018-02-20
80,2017-12-12,2017-12-26,68,19,3568,3271,2017-12-27
80,2021-08-25,2021-09-08,61,11,3049,2920,2021-09-09
80,2017-11-04,2017-11-18,71,8,3310,3188,2017-11-19
80,2019-06-07,2019-06-21,60,16,3828,3518,2019-06-22
80,2017-12-16,2017-12-30,60,3,2024,1708,2017-12-31
80,2015-12-16,2015-12-30,74,8,3662,3504,2015-12-31
80,2019-12-24,2020-01-07,60,3,2640,2517,2020-01-08
80,2022-11-05,2022-11-19,75,11,3666,3380,2022-11-20
81,2024-07-21,2024-08-04,76,20,2570,2243,2024-08-05
81,2020-03-28,2020-04-11,64,17,3694,3205,2020-04-12
81,2018-06-06,2018-06-20,64,14,2576,2265,2018-06-21
81,2018-04-22,2018-05-06,61,9,2011,1768,2018-05-07
81,2020-10-01,2020-10-15,77,14,2906,2661,2020-10-16
81,2018-11-15,2018-11-29,72,0,2085,1800,2018-11-30
81,2018-07-01,2018-07-15,66,5,3279,3170,2018-07-16
81,2016-04-26,2016-05-10,70,2,2825,2408,2016-05-11
81,2020-03-14,2020-03-28,69,19,3817,3634,2020-03-29
81,2015-04-25,2015-05-09,63,4,3610,3392,2015-05-10
81,2015-10-10,2015-10-24,78,2,3675,3461,2015-10-25
81,2021-07-25,2021-08-08,80,10,2601,2282,2021-08-09
81,2019-09-11,2019-09-25,78,0,3412,2964,2019-09-26
81,2023-02-02,2023-02-16,60,20,3526,3108,2023-02-17
81,2016-12-19,2017-01-02,77,5,2253,1784,2017-01-03
81,2015-12-24,2016-01-07,71,18,2904,2480,2016-01-08
81,2021-07-09,2021-07-23,65,18,2375,2020,2021-07-24
81,2020-06-14,2020-06-28,70,4,2443,2191,2020-06-29
81,2015-02-04,2015-02-18,72,4,3278,3052,2015-02-19
81,2024-05-26,2024-06-09,62,7,2334,2209,2024-06-10
81,2022-04-21,2022-05-05,74,15,3300,2915,2022-05-06
81,2018-03-19,2018-04-02,67,20,3380,3220,2018-04-03
81,2015-06-27,2015-07-11,63,1,2135,1678,2015-07-12
81,2015-10-17,2015-10-31,76,16,2300,1801,2015-11-01
82,2021-08-23,2021-09-06,64,19,3691,3495,2021-09-07
82,2017-02-15,2017-03-01,62,11,2306,2050,2017-03-02
82,2020-04-05,2020-04-19,76,14,3366,2922,2020-04-20
82,2014-08-13,2014-08-27,71,2,2282,1875,2014-08-28
82,2021-08-12,2021-08-26,61,17,3497,3369,2021-08-27
82,2024-06-20,2024-07-04,74,11,2790,2686,2024-07-05
82,2015-07-06,2015-07-20,60,14,2295,2125,2015-07-21
82,2023-10-27,2023-11-10,71,10,2293,1940,2023-11-11
82,2014-11-02,2014-11-16,75,4,2518,2259,2014-11-17
82,2017-09-04,2017-09-18,65,9,2764,2390,2017-09-19
82,2020-03-04,2020-03-18,80,6,2021,1639,2020-03-19
82,2021-02-08,2021-02-22,68,14,3575,3466,2021-02-23
82,2023-02-25,2023-03-11,61,19,2327,1901,2023-03-12
82,2016-07-30,2016-08-13,60,20,2584,2336,2016-08-14
82,2023-10-23,2023-11-06,74,14,3469,3157,2023-11-07
82,2017-10-16,2017-10-30,61,12,2986,2769,2017-10-31
82,2015-02-07,2015-02-21,78,4,2880,2650,2015-02-22
82,2024-06-13,2024-06-27,78,18,3663,3504,2024-06-28
82,2015-06-17,2015-07-01,74,10,2313,2190,2015-07-02
82,2016-04-11,2016-04-25,77,9,3391,3146,2016-04-26
82,2014-12-18,2015-01-01,78,8,3640,3197,2015-01-02
82,2021-10-17,2021-10-31,66,10,3315,3023,2021-11-01
82,2022-05-03,2022-05-17,66,9,3613,3208,2022-05-18
82,2023-05-18,2023-06-01,64,6,3019,2762,2023-06-02
83,2022-02-24,2022-03-10,77,0,3885,3608,2022-03-11
83,2021-10-09,2021-10-23,73,20,2479,2210,2021-10-24
83,2020-05-17,2020-05-31,71,8,2988,2599,2020-06-01
83,2021-08-29,2021-09-12,78,10,2477,2175,2021-09-13
83,2017-10-06,2017-10-20,72,15,3318,3177,2017-10-21
83,2023-11-13,2023-11-27,69,7,2143,2009,2023-11-28
83,2018-03-26,2018-04-09,78,8,3978,3736,2018-04-10
83,2022-08-28,2022-09-11,70,20,3638,3309,2022-09-12
83,2016-11-13,2016-11-27,60,16,2184,1807,2016-11-28
83,2023-12-21,2024-01-04,79,14,2084,1935,2024-01-05
83,2019-03-16,2019-03-30,66,16,3230,2891,2019-03-31
83,2023-12-11,2023-12-25,70,17,3560,3440,2023-12-26
83,2022-03-28,2022-04-11,77,12,3928,3430,2022-04-12
83,2023-05-30,2023-06-13,72,8,2711,2416,2023-06-14
83,2017-07-31,2017-08-14,74,11,3556,3139,2017-08-15
83,2015-06-13,2015-06-27,74,4,3976,3793,2015-06-28
83,2018-12-01,2018-12-15,68,12,2099,1991,2018-12-16
83,2024-04-13,2024-04-27,78,12,3023,2660,2024-04-28
83,2018-08-11,2018-08-25,76,15,3518,3150,2018-08-26
83,2023-04-03,2023-04-17,73,7,2536,2159,2023-04-18
83,2021-08-21,2021-09-04,63,0,3697,3213,2021-09-05
83,2018-10-22,2018-11-05,70,13,2376,2111,2018-11-06
83,2020-09-18,2020-10-02,65,10,2877,2462,2020-10-03
83,2019-02-24,2019-03-10,73,0,2367,1931,2019-03-11
84,2018-05-21,2018-06-04,75,17,3566,3226,2018-06-05
84,2021-05-02,2021-05-16,75,5,2365,2228,2021-05-17
84,2021-04-27,2021-05-11,75,20,3811,3580,2021-05-12
84,2016-03-22,2016-04-05,61,1,2830,2600,2016-04-06
84,2015-10-09,2015-10-23,69,1,3495,3303,2015-10-24
84,2018-07-15,2018-07-29,61,4,3095,2617,2018-07-30
84,2016-08-16,2016-08-30,75,1,3389,3219,2016-08-31
84,2021-10-21,2021-11-04,61,8,2835,2659,2021-11-05
84,2021-02-16,2021-03-02,76,9,2339,1963,2021-03-03
84,2024-07-31,2024-08-14,80,3,2062,1657,2024-08-15
84,2016-08-15,2016-08-29,68,6,3098,2887,2016-08-30
84,2023-06-04,2023-06-18,71,5,2185,2057,2023-06-19
84,2019-09-17,2019-10-01,80,20,3343,2896,2019-10-02
84,2024-05-28,2024-06-11,74,4,2103,1626,2024-06-12
84,2020-12-21,2021-01-04,72,7,3993,3569,2021-01-05
84,2015-02-25,2015-03-11,77,16,3995,3745,2015-03-12
84,2016-09-30,2016-10-14,62,3,2953,2639,2016-10-15
84,2016-04-09,2016-04-23,64,2,3090,2908,2016-04-24
84,2019-09-09,2019-09-23,63,6,3193,3013,2019-09-24
84,2019-04-08,2019-04-22,60,10,3419,3063,2019-04-23
84,2014-10-19,2014-11-02,69,17,3083,2962,2014-11-03
84,2018-01-07,2018-01-21,64,11,3036,2560,2018-01-22
84,2017-04-29,2017-05-13,76,9,2746,2260,2017-05-14
84,2015-11-14,2015-11-28,72,10,2780,2347,2015-11-29
85,2015-03-30,2015-04-13,64,16,3819,3554,2015-04-14
85,2015-05-27,2015-06-10,76,8,2944,2646,2015-06-11
85,2021-02-10,2021-02-24,64,16,3800,3375,2021-02-25
85,2022-07-28,2022-08-11,62,17,2144,1784,2022-08-12
85,2015-01-18,2015-02-01,78,13,2728,2308,2015-02-02
85,2016-06-26,2016-07-10,80,9,2159,1730,2016-07-11
85,2016-08-21,2016-09-04,64,8,3952,3693,2016-09-05
85,2022-07-22,2022-08-05,77,18,3774,3304,2022-08-06
85,2017-05-06,2017-05-20,78,18,3473,3230,2017-05-21
85,2017-06-01,2017-06-15,72,13,2832,2563,2017-06-16
85,2018-02-23,2018-03-09,64,20,2243,2079,2018-03-10
85,2022-04-09,2022-04-23,80,5,3239,3090,2022-04-24
85,2017-11-11,2017-11-25,65,17,2512,2347,2017-11-26
85,2022-07-08,2022-07-22,65,2,2303,1823,2022-07-23
85,2019-03-25,2019-04-08,75,15,2887,2676,2019-04-09
85,2022-09-07,2022-09-21,62,8,3126,2900,2022-09-22
85,2023-08-19,2023-09-02,70,7,2211,2081,2023-09-03
85,2018-02-01,2018-02-15,70,6,2063,1692,2018-02-16
85,2023-02-19,2023-03-05,75,5,2242,1799,2023-03-06
85,2018-05-02,2018-05-16,66,14,3577,3100,2018-05-17
85,2018-09-09,2018-09-23,71,2,3618,3329,2018-09-24
85,2022-07-02,2022-07-16,75,8,2173,1942,2022-07-17
85,2019-04-22,2019-05-06,75,19,2479,2204,2019-05-07
85,2018-06-21,2018-07-05,65,10,2892,2421,2018-07-06
86,2021-03-12,2021-03-26,73,13,3749,3358,2021-03-27
86,2017-07-20,2017-08-03,73,19,3812,3575,2017-08-04
86,2015-06-16,2015-06-30,60,19,2053,1910,2015-07-01
86,2020-08-04,2020-08-18,71,5,3474,3307,2020-08-19
86,2024-05-27,2024-06-10,64,10,3777,3654,2024-06-11
86,2020-08-15,2020-08-29,78,5,3299,2947,2020-08-30
86,2018-12-24,2019-01-07,74,18,3914,3679,2019-01-08
86,2014-09-21,2014-10-05,66,9,2278,2102,2014-10-06
86,2021-02-25,2021-03-11,76,4,2629,2366,2021-03-12
86,2021-08-18,2021-09-01,65,19,2038,1732,2021-09-02
86,2018-08-13,2018-08-27,67,2,3811,3524,2018-08-28
86,2017-05-02,2017-05-16,73,14,2730,2292,2017-05-17
86,2016-06-19,2016-07-03,64,2,2212,1960,2016-07-04
86,2014-11-26,2014-12-10,67,9,2926,2776,2014-12-11
86,2022-12-27,2023-01-10,72,16,3634,3469,2023-01-11
86,2021-08-27,2021-09-10,67,19,3650,3214,2021-09-11
86,2024-07-29,2024-08-12,63,15,2911,2561,2024-08-13
86,2021-12-06,2021-12-20,69,16,2489,2187,2021-12-21
86,2022-01-23,2022-02-06,75,6,2660,2433,2022-02-07
86,2022-05-17,2022-05-31,68,19,3543,3228,2022-06-01
86,2018-04-03,2018-04-17,60,13,2565,2148,2018-04-18
86,2018-04-07,2018-04-21,71,8,2232,1982,2018-04-22
86,2023-07-29,2023-08-12,61,0,2404,2149,2023-08-13
86,2023-02-09,2023-02-23,75,19,3660,3498,2023-02-24
87,2017-02-08,2017-02-22,75,3,2059,1727,2017-02-23
87,2024-05-19,2024-06-02,66,9,3014,2863,2024-06-03
87,2016-05-03,2016-05-17,74,17,3412,2960,2016-05-18
87,2020-04-29,2020-05-13,64,12,3779,3679,2020-05-14
87,2015-09-14,2015-09-28,80,11,2014,1818,2015-09-29
87,2015-12-10,2015-12-24,68,19,2926,2438,2015-12-25
87,2016-07-15,2016-07-29,70,17,3224,3047,2016-07-30
87,2020-02-26,2020-03-11,80,17,3983,3606,2020-03-12
87,2021-03-18,2021-04-01,63,13,3737,3480,2021-04-02
87,2022-12-08,2022-12-22,76,8,3966,3763,2022-12-23
87,2024-01-10,2024-01-24,65,6,3526,3372,2024-01-25
87,2023-11-30,2023-12-14,76,4,2867,2474,2023-12-15
87,2019-08-15,2019-08-29,71,20,3767,3430,2019-08-30
87,2016-06-13,2016-06-27,77,11,3483,3226,2016-06-28
87,2018-09-13,2018-09-27,73,14,3001,2886,2018-09-28
87,2023-05-08,2023-05-22,62,13,3432,3253,2023-05-23
87,2022-01-03,2022-01-17,75,15,2322,1902,2022-01-18
87,2015-05-16,2015-05-30,79,16,2955,2841,2015-05-31
87,2021-07-21,2021-08-04,71,12,3022,2715,2021-08-05
87,2015-08-10,2015-08-24,78,2,2681,2286,2015-08-25
87,2018-03-18,2018-04-01,80,3,3139,2684,2018-04-02
87,2022-01-23,2022-02-06,67,17,2446,2021,2022-02-07
87,2022-09-30,2022-10-14,68,16,3367,3135,2022-10-15
87,2021-08-23,2021-09-06,75,6,2025,1730,2021-09-07
88,2019-02-11,2019-02-25,67,1,2804,2378,2019-02-26
88,2019-10-18,2019-11-01,69,2,3872,3635,2019-11-02
88,2020-06-11,2020-06-25,65,10,3124,2692,2020-06-26
88,2019-05-09,2019-05-23,72,10,2322,2168,2019-05-24
88,2017-06-18,2017-07-02,77,15,3250,2929,2017-07-03
88,2024-05-20,2024-06-03,80,19,3840,3697,2024-06-04
88,2022-03-28,2022-04-11,73,9,2978,2693,2022-04-12
88,2017-03-17,2017-03-31,72,12,3758,3383,2017-04-01
88,2015-10-02,2015-10-16,69,2,3018,2911,2015-10-17
88,2016-03-19,2016-04-02,68,2,2611,2337,2016-04-03
88,2023-03-17,2023-03-31,70,16,2143,1973,2023-04-01
88,2019-03-18,2019-04-01,65,18,2891,2527,2019-04-02
88,2020-06-30,2020-07-14,76,14,3935,3807,2020-07-15
88,2019-01-11,2019-01-25,75,10,2360,2167,2019-01-26
88,2022-05-01,2022-05-15,62,0,2910,2798,2022-05-16
88,2023-07-13,2023-07-27,71,12,2752,2520,2023-07-28
88,2017-01-17,2017-01-31,79,5,2585,2399,2017-02-01
88,2015-12-26,2016-01-09,70,2,3759,3521,2016-01-10
88,2018-04-16,2018-04-30,65,15,3226,3100,2018-05-01
88,2017-03-14,2017-03-28,75,0,3026,2600,2017-03-29
88,2018-07-11,2018-07-25,63,18,3963,3809,2018-07-26
